"4990","Véloparc Babinière","Avenue de la Babinière","44240","44035","La-Chapelle-sur-Erdre","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","24","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.2591489381424 , -1.5457077889195]"
"4991","Véloparc Boulevard de Doulon","Boulevard de Doulon","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","6","7j/7j 24h/24h","Consigne Cocoon 2,0 grise","SEMITAN","02 40 99 48 48","[ 47.2239225786839 , -1.52000863029472]"
"4992","Véloparc Bourdonnières 1","54 rue des Bourdonnières","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.1867398675164 , -1.52171937607439]"
"4993","Véloparc Croix Jeannette","Place de la Croix Jeannette","44340","44020","Bouguenais","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","6","7j/7j 24h/24h","Consigne Cocoon  ","SEMITAN","02 40 99 48 48","[ 47.1724372042632 , -1.62157771137894]"
"4994","Véloparc de la Liberté","Place de la Liberté","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","6","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.2066923012017 , -1.5876115796512]"
"4995","Véloparc Erdre Active","Rue de la Bérangerais","44240","44035","La-Chapelle-sur-Erdre","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","16","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.2832317088433 , -1.54380661449249]"
"4996","Véloparc Erdre Active","Rue de la Bérangerais","44240","44035","La-Chapelle-sur-Erdre","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","16","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.2830963072308 , -1.5437888430464]"
"4997","Véloparc Frêne Rond","75 Rue de l'Ouche Quinet","44240","44190","Saint-Sébastien-sur-Loire","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.1902955762765 , -1.49606009381193]"
"4998","Véloparc Frêne Rond","75 Rue de l'Ouche Quinet","44240","44190","Saint-Sébastien-sur-Loire","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","10","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.1903549940711 , -1.49589840072199]"
"4999","Véloparc Gare de Bouaye","Allée Louis Armand","44830","44018","Bouaye","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","6","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.1382636297546 , -1.68120814464243]"
"5000","Véloparc Gare de Chantenay","Rue de la Gare de Chantenay","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","2","7j/7j 24h/24h","Consigne Cocoon","","02 40 99 48 48","[ 47.1974743077672 , -1.59432964494302]"
"5001","Véloparc Gare de Couëron","Rue de la Gare","44220","44047","Couëron","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","12","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.221653904302 , -1.72373629855162]"
"5002","Véloparc Gare de Vertou","Rue du Bois Rigaud","44120","44215","Vertou","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.1864964351489 , -1.4781000307962]"
"5003","Véloparc l'Orcerie","Rue de l'Orcerie","44840","44198","Les Sorinières","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne Cubike grise v2","SEMITAN","02 40 99 48 48","[ 47.1589607441898 , -1.51748548189433]"
"5004","Véloparc La Chapelle  ","4 rue de la Chapelle","44340","44020","Bouguenais","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne Cubike grise v2","SEMITAN","02 40 99 48 48","[ 47.1807121787609 , -1.58632180119847]"
"5005","Véloparc La Chapelle Centre","Rue de l'Erdre","44240","44035","La-Chapelle-sur-Erdre","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.2969240098082 , -1.54796771990147]"
"5006","Véloparc Libération","Boulevard de la Libération","44220","44047","Couëron","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne Cubike grise v1  ","SEMITAN","02 40 99 48 48","[ 47.2153726164013 , -1.68207899312065]"
"5007","Véloparc Mendes France","3 rue d'Aquitaine","44800","44162","Saint-Herblain","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Collectif abrité","Pôle Loire Chezine","02 40 99 48 48","[ 47.2085905752988 , -1.61235828038506]"
"5008","Véloparc Neustrie","Rue de la Neustrie","44340","44020","Bouguenais","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","12","7j/7j 24h/24h","Consigne Cocoon  ","SEMITAN","02 40 99 48 48","[ 47.1763650302262 , -1.59145893784912]"
"5009","Véloparc Pas enchantés","Rue du Docteur Paul Michaux","44240","44190","Saint-Sébastien-sur-Loire","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","20","7j/7j 24h/24h","Collectif","SNCF ","02 40 99 48 48","[ 47.2066314736294 , -1.51044691812456]"
"5010","Véloparc Peccot","Avenue Claude Antoine Peccot","44700","44114","Orvault","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7j/7j 24h/24h","Consigne Cubike grise v2","SEMITAN","02 40 99 48 48","[ 47.2550722302346 , -1.47607740517314]"
"5011","Véloparc pôle Loire Chézine","1 rue Virginia Woolf","44800","44162","Saint-Herblain","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7j/7j 24h/24h","Collectif abrité","Pôle Loire Chezine","02 40 99 48 48","[ 47.2210284949007 , -1.63765038881416]"
"5012","Vélopart Abel Durand","Rond point Abel Durand","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne Cubike grise v2","SEMITAN","02 40 99 48 48","[ 47.2212120912358 , -1.60375605227389]"
"5013","Vélopart Gauteries","Mail des Gauteries","44470","44026","Carquefou","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","2","7j/7j 24h/24h","Consigne Cocoon  ","SEMITAN","02 40 99 48 48","[ 47.3001734754484 , -1.48196728350305]"
"5014","Vélopart Gilarderie","Rue de la Gilarderie","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.1883578964366 , -1.52154532103682]"
"5015","Véloparc Gachet","Route de Gachet","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.2807274519095 , -1.51392208802029]"
"5016","Véloparc la Croix de Mauves","Parking de la Croix","44470","44094","Mauves-sur-Loire","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","16","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.3004989302943 , -1.39781574061426]"
"5017","Véloparc de la Gare","Rue de l'Allier","44610","44074","Indre","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.2004437888069 , -1.66838922562174]"
"5018","Véloparc du bac","Cale du bac","44610","44074","Indre","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.1978454400455 , -1.67387415393317]"
"5019","Véloparc Herdrie","Route du Loroux Bottereau","44115","44009","Basse Goulaine","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","16","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.197904800593 , -1.45484965830765]"
"5020","Véloparc Herdrie 2","Rue de la Basse Lande","44115","44009","Basse Goulaine","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","16","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.197792348144 , -1.45315523677277]"
"5021","Véloparc Auriol","Place Vincent Auriol","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.2221342207363 , -1.5921702267337]"
"5022","Véloparc Fabrique","Rue Jean Nattier","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.2254632567198 , -1.59074383231473]"
"5023","Véloparc Massacre","Boulevard du Massacre","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","16","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.2292949581836 , -1.5977285525934]"
"5024","Véloparc Procé","Place Doumer","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","16","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.221903821873 , -1.57825602447401]"
"5025","Véloparc Ville au Denis","Chemin de la Blanche","44340","44020","Bouguenais","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","16","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.1630396719894 , -1.62760312592609]"
"5026","Véloparc Saint Léger","Rue de Nantes","44710","44171","Saint-Léger-les-Vignes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7/7j 24h/24h","Consigne Vel'box","Decaux","02 40 99 48 48","[ 47.1366421548211 , -1.72717949411051]"
"4610","Véloparc Pirmil","25 Rue Esnoult des Châtelets","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7j/7j 24h/24h","Consigne Cocoon  ","SEMITAN","02 40 99 48 48","[ 47.1957981695285 , -1.54346489372534]"
"4611","Véloparc Pont Rousseau","Rue de la Gare","44400","44143","Rezé","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité Mobilier SNCF","SEMITAN","02 40 99 48 48","[ 47.1925455226457 , -1.54875232674415]"
"4612","Véloparc 8 Mai","Place du Huit Mai","44400","44143","Rezé","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.1892249617257 , -1.55184420565801]"
"4613","Véloparc Trocardière","6 Avenue Léon Blum","44400","44143","Rezé","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.1833785036979 , -1.57025592497982]"
"4614","Véloparc Grande Ouche","Impasse de la Boisselée","44340","44020","Bouguenais","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.1816995170741 , -1.57960103785379]"
"4617","Véloparc Gréneraie","1 Boulevard Emile Gabory","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.199672060107 , -1.53310757972909]"
"4618","Véloparc Gréneraie","1 Boulevard Emile Gabory","44000","44109","Nantes","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.1997403079071 , -1.53317264255169]"
"4619","Véloparc Mauvoisins","63 Rue de la Gilarderie","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","14","7j/7j 24h/24h","Consigne Cocoon 2,0 grise","SEMITAN","02 40 99 48 48","[ 47.1902113524956 , -1.52540142541758]"
"4620","Véloparc Bourdonnières 2","59 rue des Bourdonnières","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","2","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.1865473480937 , -1.52140876660285]"
"4622","Véloparc Porte de Vertou","Rue de la Grand' Maison","44120","44215","Vertou","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.1806310680126 , -1.50530476679971]"
"4623","Véloparc Pas Enchantés","Rue de la Boulogne","44240","44190","Saint-Sébastien-sur-Loire","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","16","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.2069030138353 , -1.51125388162208]"
"4628","Véloparc Gare de Vertou","16 Rue du Bois Rigaud","44120","44215","Vertou","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité","SNCF ","02 40 99 48 48","[ 47.1858485578115 , -1.4780142364088]"
"4629","Parking Gare sud","4 Rue de Lourmel","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","160","7j/7j 24h/24h","Collectif abrité","EFFIA","02 40 99 48 48","[ 47.2161546445432 , -1.54186761731194]"
"4630","Parking Gare sud","4 Rue de Lourmel ","44000","44109","Nantes","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","182","7j/7j 24h/24h","Collectif abrité","EFFIA","02 40 99 48 48","[ 47.216185028737 , -1.54167126719894]"
"4631","Parking Gare nord","51 Boulevard de Stalingrad","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","222","7j/7j 24h/24h","Collectif abrité","EFFIA","02 40 99 48 48","[ 47.2173064278278 , -1.54344396389012]"
"4632","Véloparc Beaujoire","Boulevard de la Beaujoire","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","14","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.2591872715003 , -1.52566317633647]"
"4634","Véloparc Recteur Schmitt","34 Rue de la Bourgeonnière","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.2520617482818 , -1.5524888640908]"
"4635","Véloparc Grand Val","Boulevard Mendès France","44700","44114","Orvault","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.2618808647096 , -1.59202307733557]"
"4636","Véloparc Morlère Paquelais","94 Avenue de la Morlière","44700","44114","Orvault","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.2477519871229 , -1.60278903187212]"
"4637","Véloparc Marcel Paul","73 Boulevard Marcel Paul","44800","44162","Saint-Herblain","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","12","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.2456958590252 , -1.61758049773872]"
"4638","Véloparc Bignon","55 Rue des Verts Prés","44700","44114","Orvault","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.2489560891819 , -1.59789034284696]"
"4639","Véloparc Plaisance","203 Route de Vannes","44800","44162","Saint-Herblain","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","12","7j/7j 24h/24h","Collectif abrité","Pôle Loire Chezine","02 40 99 48 48","[ 47.2408711926326 , -1.59305566080458]"
"4640","Véloparc Neruda","Boulevard Salvador Allende","44800","44162","Saint-Herblain","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","6","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.217939788698 , -1.61426149217547]"
"4642","Véloparc Place du vieux cimetiere","Place de la Poste","44470","44026","Carquefou","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne Cubike grise v2","SEMITAN","02 40 99 48 48","[ 47.2967662516194 , -1.49175134395046]"
"4643","Véoparc Hangar à Bananes","Boulevard des Antilles","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","13","7j/7j 24h/24h","Consigne Cubike marron","SEMITAN","02 40 99 48 48","[ 47.1998976515236 , -1.57282043270569]"
"4644","Véloparc Pirmil","24 Rue Esnoul des Châtelets","44000","44109","Nantes","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.1964349639252 , -1.54289738101536]"
"4645","Véloparc Pirmil","24 Rue Esnoul des Châtelets","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","20","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.1965912087143 , -1.54258772855929]"
"4646","Véloparc Maraïchers","Rue de la Grand' Maison","44120","44215","Vertou","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.185049352588 , -1.51069479566886]"
"4647","Véloparc Vertou gare routière","2 Rue de l'Hôpital","44120","44215","Vertou","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.1688875658287 , -1.47124094268924]"
"4648","Véloparc 3 Moulins","Rue Aristide Briand","44400","44143","Rezé","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.1782613160916 , -1.5441475683523]"
"4649","Véloparc Place de la Mairie","49 Rue Georges Clemenceau","44840","44198","Les Sorinières","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.1485771550742 , -1.53119245819685]"
"4650","Véloparc Diderot","Avenue de la Vendée","44400","44143","Rezé","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.1842394172857 , -1.56267840078721]"
"4651","Véloparc Gare de Thouaré","Rue des Ponts","44470","44204","Thouaré-sur-Loire","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","12","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.265075177836 , -1.44077387102592]"
"4652","Véloparc Haluchère Nord","Rue de la Petite Baratte","44000","44109","Nantes","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","24","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.2499301761201 , -1.52329496437382]"
"4653","Véloparc Haluchère Sud","Rue du Ranzay","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","28","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.2484723352903 , -1.5226151894888]"
"4654","Véloparc Ranzay","Rue du Port Durand","44000","44109","Nantes","Equipement vélo","Stationnement","Accès contrôlé gratuit","Nantes Métropole","24","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.2530223040639 , -1.53010640713452]"
"4655","Véloparc Babinière","Avenue de la Babinière","44240","44035","La-Chapelle-sur-Erdre","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","24","7j/7j 24h/24h","Collectif abrité","SEMITAN","02 40 99 48 48","[ 47.2591209503172 , -1.54570443397948]"
"4659","Véloparc René Cassin","1 Boulevard René Cassin","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","10","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.2641310407794 , -1.57525334606995]"
"4660","Véloparc Bout des Pavés","2 Rue Alberto Giacometti","44700","44114","Orvault","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","6","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.2531588341093 , -1.57648890520511]"
"4661","Véloparc Pont du Cens","21 Route de Rennes","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.2487487382344 , -1.57694786488513]"
"4662","Véloparc Place Eglise","Place de l'Eglise","44700","44114","Orvault","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.2709707950406 , -1.62362744816583]"
"4663","Véloparc Sautron terminus","8 Rue de la Ferme","44880","44194","Sautron","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne","SEMITAN","02 40 99 48 48","[ 47.2643012982953 , -1.6795413186492]"
"4664","Véloparc Rue du Grignon","Rue du Grignon","44115","44009","Basse-Goulaine","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","6","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.216582603655 , -1.46662847212022]"
"4665","Véloparc Le Pellerin ligne express","Place du Champ de Foire","44640","44120","Le Pellerin","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.201690614414 , -1.75914765269446]"
"4666","Véloparc Bois Raguenet","RD 42","44700","44114","Orvault","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7j/7j 24h/24h","Consigne Cocoon 2,0 orange","SEMITAN","02 40 99 48 48","[ 47.2666841474877 , -1.60019285894285]"
"4667","Véloparc Mairie Doulon","Boulevard Louis Millet","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","6","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.22726239026 , -1.51864648780233]"
"4668","Véloparc Clos Toreau","31 Boulevard Emile Gabory","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","8","7j/7j 24h/24h","Consigne Cubike grise v2 (4 pl)Cocoon(4 pl)","SEMITAN","02 40 99 48 48","[ 47.1940516118447 , -1.52885900557247]"
"4669","Véloparc Landreau","18 Rue du Moulin Neuf","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","4","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.2319371728795 , -1.51567406343884]"
"4670","Véloparc Santos Dumont","83 Rue des Renards","44000","44109","Nantes","Equipement vélo","Stationnement","Accès libre","Nantes Métropole","12","7j/7j 24h/24h","Consigne Cocoon","SEMITAN","02 40 99 48 48","[ 47.2593409161253 , -1.56817517991519]"
